HL,y-S1_0:y-S2_0,01-01-1970 01:14:31.700,01-01-1970 01:15:31.700
HL,y-S1_0:y-S2_0,01-01-1970 01:20:31.700,01-01-1970 01:21:31.700
HL,y-S1_0:y-S2_0,01-01-1970 01:25:31.700,01-01-1970 01:26:31.700
HL,y-S1_0:y-S2_0,01-01-1970 02:54:31.700,01-01-1970 02:55:31.700
HL,y-S1_0:y-S2_0,01-01-1970 03:18:31.700,01-01-1970 03:19:31.700
HL,y-S1_0:y-S2_0,01-01-1970 03:21:31.700,01-01-1970 03:22:31.700
HL,y-S1_0:y-S2_0,01-01-1970 03:48:31.700,01-01-1970 03:49:31.700
HL,y-S1_0:y-S2_0,01-01-1970 04:17:31.700,01-01-1970 04:18:31.700
HL,y-S1_0:y-S2_0,01-01-1970 04:40:31.700,01-01-1970 04:41:31.700
HL,y-S1_0:y-S2_0,01-01-1970 04:51:31.700,01-01-1970 04:52:31.700
HL,y-S1_0:y-S2_0,01-01-1970 05:20:31.700,01-01-1970 05:21:31.700
HL,y-S1_0:y-S2_0,01-01-1970 08:19:31.700,01-01-1970 08:20:31.700
HL,y-S1_0:y-S2_0,01-01-1970 10:13:31.700,01-01-1970 10:14:31.700
HL,y-S1_0:y-S2_0,01-01-1970 10:32:31.700,01-01-1970 10:33:31.700
HL,y-S1_0:y-S2_0,01-01-1970 12:18:31.700,01-01-1970 12:19:31.700
HL,y-S2_0:y-S3_0,01-01-1970 00:47:33.000,01-01-1970 00:48:33.000
HL,y-S2_0:y-S3_0,01-01-1970 01:14:33.000,01-01-1970 01:15:33.000
HL,y-S2_0:y-S3_0,01-01-1970 01:20:33.000,01-01-1970 01:21:33.000
HL,y-S2_0:y-S3_0,01-01-1970 01:25:33.000,01-01-1970 01:26:33.000
HL,y-S2_0:y-S3_0,01-01-1970 01:29:33.000,01-01-1970 01:30:33.000
HL,y-S2_0:y-S3_0,01-01-1970 03:21:33.000,01-01-1970 03:22:33.000
HL,y-S2_0:y-S3_0,01-01-1970 03:48:33.000,01-01-1970 03:49:33.000
HL,y-S2_0:y-S3_0,01-01-1970 04:40:33.000,01-01-1970 04:41:33.000
HL,y-S2_0:y-S3_0,01-01-1970 04:51:33.000,01-01-1970 04:52:33.000
HL,y-S2_0:y-S3_0,01-01-1970 05:20:33.000,01-01-1970 05:21:33.000
HL,y-S2_0:y-S3_0,01-01-1970 05:36:33.000,01-01-1970 05:37:33.000
HL,y-S2_0:y-S3_0,01-01-1970 06:56:33.000,01-01-1970 06:57:33.000
HL,y-S2_0:y-S3_0,01-01-1970 08:19:33.000,01-01-1970 08:20:33.000
HL,y-S2_0:y-S3_0,01-01-1970 10:13:33.000,01-01-1970 10:14:33.000
HL,y-S2_0:y-S3_0,01-01-1970 10:18:33.000,01-01-1970 10:19:33.000
HL,y-S2_0:y-S3_0,01-01-1970 10:49:33.000,01-01-1970 10:50:33.000
HL,y-S2_0:y-S3_0,01-01-1970 12:18:33.000,01-01-1970 12:19:33.000
BL,IN_5_0:IN_5_3-x,01-01-1970 05:53:41.200,01-01-1970 05:54:17.900
BL,IN_5_0:IN_5_3-x,01-01-1970 04:14:48.600,01-01-1970 10:47:26.700
BL,IN_5_0:IN_5_3-x,01-01-1970 12:42:26.600,01-01-1970 12:43:02.500
BL,IN_5_0:IN_5_3-x,01-01-1970 04:54:30.700,01-01-1970 04:55:08.200
BL,IN_5_0:IN_5_3-x,01-01-1970 01:48:55.800,01-01-1970 05:17:04.700
BL,IN_5_0:IN_5_3-x,01-01-1970 09:37:58.900,01-01-1970 09:38:40.600
BL,IN_5_0:IN_5_3-x,01-01-1970 00:43:37.600,01-01-1970 03:37:43.800
BL,IN_5_0:IN_5_3-x,01-01-1970 09:08:05.900,01-01-1970 09:08:45.500
BL,IN_5_0:IN_5_3-x,01-01-1970 07:40:39.900,01-01-1970 07:41:22.400
BL,IN_5_0:IN_5_3-x,01-01-1970 05:15:27.800,01-01-1970 10:46:47.700
BL,IN_5_0:IN_5_3-x,01-01-1970 00:04:37.300,01-01-1970 00:05:17.100
BL,IN_5_0:IN_5_3-x,01-01-1970 00:44:12.400,01-01-1970 04:55:34.700
BL,IN_5_0:IN_5_3-x,01-01-1970 09:56:33.700,01-01-1970 09:57:12.300
BL,IN_5_0:IN_5_3-x,01-01-1970 04:26:20.700,01-01-1970 06:51:37.900
BL,IN_5_0:IN_5_3-x,01-01-1970 01:13:00.100,01-01-1970 01:13:54.800
BL,IN_5_0:IN_5_3-x,01-01-1970 06:04:23.400,01-01-1970 04:26:59.400
BL,IN_5_0:IN_5_3-x,01-01-1970 11:44:35.000,01-01-1970 11:45:11.200
BL,IN_5_0:IN_5_3-x,01-01-1970 10:06:45.900,01-01-1970 06:33:36.300
BL,IN_5_0:IN_5_3-x,01-01-1970 08:18:02.300,01-01-1970 08:18:37.300
BL,IN_5_0:IN_5_3-x,01-01-1970 02:46:40.800,01-01-1970 02:47:20.500
BL,IN_5_0:IN_5_3-x,01-01-1970 01:58:02.300,01-01-1970 09:08:04.800
BL,IN_5_0:IN_5_3-x,01-01-1970 11:15:51.500,01-01-1970 10:54:44.300
BL,IN_5_0:IN_5_3-x,01-01-1970 07:29:40.400,01-01-1970 02:27:10.500
BL,IN_5_0:IN_5_3-x,01-01-1970 04:13:48.900,01-01-1970 07:11:44.100
BL,IN_5_0:IN_5_3-x,01-01-1970 06:42:03.600,01-01-1970 06:42:39.300
BL,IN_5_0:IN_5_3-x,01-01-1970 09:36:42.000,01-01-1970 00:45:18.800
BL,IN_5_0:IN_5_3-x,01-01-1970 01:47:39.700,01-01-1970 01:59:04.600
BL,IN_5_0:IN_5_3-x,01-01-1970 07:50:36.800,01-01-1970 07:51:13.200
BL,IN_5_0:IN_5_3-x,01-01-1970 07:28:51.700,01-01-1970 07:29:26.500
BL,IN_5_0:IN_5_3-x,01-01-1970 11:15:15.200,01-01-1970 11:15:51.600
BL,IN_5_0:IN_5_3-x,01-01-1970 04:35:07.300,01-01-1970 06:32:30.200
BL,IN_5_0:IN_5_3-x,01-01-1970 00:05:54.200,01-01-1970 00:06:38.300
BL,IN_5_0:IN_5_3-x,01-01-1970 02:55:58.300,01-01-1970 02:56:33.000
BL,IN_5_0:IN_5_3-x,01-01-1970 01:37:46.200,01-01-1970 01:38:24.900
BL,IN_5_0:IN_5_3-x,01-01-1970 10:06:14.700,01-01-1970 10:06:56.600
BL,IN_5_0:IN_5_3-x,01-01-1970 03:25:04.600,01-01-1970 03:16:06.400
BL,IN_5_0:IN_5_3-x,01-01-1970 09:28:49.000,01-01-1970 05:35:27.000
BL,IN_5_0:IN_5_3-x,01-01-1970 02:56:47.000,01-01-1970 02:57:30.100
BL,IN_5_0:IN_5_3-x,01-01-1970 01:14:03.800,01-01-1970 01:14:39.800
BL,IN_5_0:IN_5_3-x,01-01-1970 07:01:04.200,01-01-1970 07:01:38.500
BL,IN_5_0:IN_5_3-x,01-01-1970 09:17:03.800,01-01-1970 09:17:40.200
BL,IN_5_0:IN_5_3-x,01-01-1970 09:35:53.300,01-01-1970 09:36:30.100
BL,IN_5_0:IN_5_3-x,01-01-1970 07:28:11.900,01-01-1970 07:28:49.100
BL,IN_5_0:IN_5_3-x,01-01-1970 12:50:45.100,01-01-1970 02:08:04.100
BL,IN_5_0:IN_5_3-x,01-01-1970 06:01:54.200,01-01-1970 06:02:31.600
BL,IN_5_0:IN_5_3-x,01-01-1970 07:09:35.800,01-01-1970 07:10:15.400
BL,IN_5_0:IN_5_3-x,01-01-1970 04:12:32.800,01-01-1970 04:23:45.900
BL,IN_5_0:IN_5_3-x,01-01-1970 09:06:57.300,01-01-1970 04:45:42.100
BL,IN_5_0:IN_5_3-x,01-01-1970 05:25:21.200,01-01-1970 05:26:00.900
BL,IN_5_0:IN_5_3-x,01-01-1970 05:33:13.400,01-01-1970 08:00:51.500
BL,IN_5_0:IN_5_3-x,01-01-1970 02:07:55.300,01-01-1970 02:08:31.400
BL,IN_5_0:IN_5_3-x,01-01-1970 01:57:26.000,01-01-1970 01:58:01.600
BL,IN_5_0:IN_5_3-x,01-01-1970 00:34:49.900,01-01-1970 00:46:30.300
BL,IN_5_0:IN_5_3-x,01-01-1970 10:04:57.800,01-01-1970 10:05:39.000
BL,IN_5_0:IN_5_3-x,01-01-1970 06:41:23.800,01-01-1970 11:43:40.400
BL,IN_5_0:IN_5_3-x,01-01-1970 12:04:30.300,01-01-1970 01:47:48.700
BL,IN_5_0:IN_5_3-x,01-01-1970 06:02:29.000,01-01-1970 06:03:03.700
BL,IN_5_0:IN_5_3-x,01-01-1970 02:44:46.400,01-01-1970 08:38:14.700
BL,IN_5_0:IN_5_3-x,01-01-1970 10:16:38.800,01-01-1970 01:15:14.500
BL,IN_5_0:IN_5_3-x,01-01-1970 04:33:36.400,01-01-1970 04:34:13.700
BL,IN_5_0:IN_5_3-x,01-01-1970 09:35:13.500,01-01-1970 12:39:52.500
BL,IN_5_0:IN_5_3-x,01-01-1970 12:50:13.900,01-01-1970 12:50:48.000
BL,IN_5_0:IN_5_3-x,01-01-1970 05:13:15.500,01-01-1970 00:07:35.800
BL,IN_5_0:IN_5_3-x,01-01-1970 07:59:13.000,01-01-1970 03:45:07.100
BL,IN_5_0:IN_5_3-x,01-01-1970 05:23:52.700,01-01-1970 05:24:29.100
BL,IN_5_0:IN_5_3-x,01-01-1970 10:03:29.300,01-01-1970 13:01:31.400
BL,IN_5_0:IN_5_3-x,01-01-1970 00:46:43.100,01-01-1970 00:47:20.900
BL,IN_5_0:IN_5_3-x,01-01-1970 00:35:49.600,01-01-1970 00:36:24.700
BL,IN_5_0:IN_5_3-x,01-01-1970 11:23:46.800,01-01-1970 11:13:58.600
BL,IN_5_0:IN_5_3-x,01-01-1970 07:37:57.900,01-01-1970 08:26:56.800
BL,IN_5_0:IN_5_3-x,01-01-1970 08:48:21.000,01-01-1970 08:48:59.600
BL,IN_5_0:IN_5_3-x,01-01-1970 11:53:04.300,01-01-1970 12:03:38.100
BL,IN_5_0:IN_5_3-x,01-01-1970 00:26:18.000,01-01-1970 00:26:52.900
BL,IN_5_0:IN_5_3-x,01-01-1970 01:28:14.800,01-01-1970 01:29:13.800
BL,IN_5_0:IN_5_3-x,01-01-1970 10:26:31.300,01-01-1970 10:27:48.200
BL,IN_5_0:IN_5_3-x,01-01-1970 10:04:09.100,01-01-1970 10:04:43.900
BL,IN_5_0:IN_5_3-x,01-01-1970 03:34:35.900,01-01-1970 03:24:03.200
BL,IN_5_0:IN_5_3-x,01-01-1970 01:56:54.800,01-01-1970 11:54:06.800
BL,IN_5_0:IN_5_3-x,01-01-1970 12:39:41.200,01-01-1970 12:40:17.500
BL,IN_5_0:IN_5_3-x,01-01-1970 10:25:59.000,01-01-1970 06:23:15.700
BL,IN_5_0:IN_5_3-x,01-01-1970 03:05:18.700,01-01-1970 03:07:04.400
BL,IN_5_0:IN_5_3-x,01-01-1970 04:44:33.700,01-01-1970 01:29:26.500
BL,IN_5_0:IN_5_3-x,01-01-1970 06:10:50.600,01-01-1970 13:01:06.200
BL,IN_5_0:IN_5_3-x,01-01-1970 02:34:47.600,01-01-1970 02:35:27.400
BL,IN_5_0:IN_5_3-x,01-01-1970 04:21:32.200,01-01-1970 09:16:05.900
BL,IN_5_0:IN_5_3-x,01-01-1970 04:32:27.800,01-01-1970 04:44:51.400
BL,IN_5_0:IN_5_3-x,01-01-1970 11:23:20.900,01-01-1970 11:23:56.100
BL,IN_5_0:IN_5_3-x,01-01-1970 11:12:51.600,01-01-1970 11:13:35.700
BL,IN_5_0:IN_5_3-x,01-01-1970 08:57:22.200,01-01-1970 08:57:58.600
BL,IN_5_0:IN_5_3-x,01-01-1970 02:06:16.800,01-01-1970 00:08:41.800
BL,IN_5_0:IN_5_3-x,01-01-1970 11:22:46.100,01-01-1970 09:45:10.500
BL,IN_5_0:IN_5_3-x,01-01-1970 07:58:41.800,01-01-1970 03:44:11.600
BL,IN_5_0:IN_5_3-x,01-01-1970 00:37:24.500,01-01-1970 00:38:00.700
BL,IN_5_0:IN_5_3-x,01-01-1970 10:25:31.600,01-01-1970 10:27:45.200
BL,IN_5_0:IN_5_3-x,01-01-1970 05:02:11.300,01-01-1970 08:37:11.400
BL,IN_5_0:IN_5_3-x,01-01-1970 11:52:28.000,01-01-1970 11:53:03.600
BL,IN_5_0:IN_5_3-x,01-01-1970 05:23:26.800,01-01-1970 12:21:36.500
BL,IN_5_0:IN_5_3-x,01-01-1970 03:22:20.600,01-01-1970 03:22:56.600
BL,IN_5_0:IN_5_3-x,01-01-1970 03:44:01.700,01-01-1970 00:48:17.900
BL,IN_5_0:IN_5_3-x,01-01-1970 04:33:00.100,01-01-1970 04:44:52.900
BL,IN_5_0:IN_5_3-x,01-01-1970 07:19:21.200,01-01-1970 07:20:00.900
BL,IN_5_0:IN_5_3-x,01-01-1970 02:53:46.600,01-01-1970 11:02:58.300
BL,IN_5_0:IN_5_3-x,01-01-1970 12:38:40.500,01-01-1970 12:39:22.400
BL,IN_5_0:IN_5_3-x,01-01-1970 10:36:41.900,01-01-1970 08:36:34.900
BL,IN_5_0:IN_5_3-x,01-01-1970 06:58:22.200,01-01-1970 07:09:12.400
BL,IN_5_0:IN_5_3-x,01-01-1970 12:13:11.400,01-01-1970 12:13:53.000
BL,IN_5_0:IN_5_3-x,01-01-1970 09:44:08.300,01-01-1970 09:25:32.500
BL,IN_5_0:IN_5_3-x,01-01-1970 07:46:59.100,01-01-1970 07:47:35.300
BL,IN_5_0:IN_5_3-x,01-01-1970 06:09:50.900,01-01-1970 06:21:01.600
BL,IN_5_0:IN_5_3-x,01-01-1970 12:59:07.600,01-01-1970 01:27:40.600
BL,IN_5_0:IN_5_3-x,01-01-1970 03:02:41.900,01-01-1970 03:03:17.400
BL,IN_5_0:IN_5_3-x,01-01-1970 04:42:06.600,01-01-1970 04:42:42.200
BL,IN_5_0:IN_5_3-x,01-01-1970 01:16:45.800,01-01-1970 03:32:34.600
BL,IN_5_0:IN_5_3-x,01-01-1970 03:53:56.600,01-01-1970 03:54:32.200
BL,IN_5_0:IN_5_3-x,01-01-1970 02:16:04.400,01-01-1970 02:16:44.100
BL,IN_5_0:IN_5_3-x,01-01-1970 08:16:24.000,01-01-1970 07:58:04.600
BL,IN_5_0:IN_5_3-x,01-01-1970 02:42:04.400,01-01-1970 02:42:44.300
BL,IN_5_0:IN_5_3-x,01-01-1970 03:32:47.800,01-01-1970 03:33:27.600
BL,IN_5_0:IN_5_3-x,01-01-1970 05:31:09.200,01-01-1970 05:31:43.300
BL,IN_5_0:IN_5_3-x,01-01-1970 08:35:27.700,01-01-1970 08:36:02.800
BL,IN_5_0:IN_5_3-x,01-01-1970 06:57:33.500,01-01-1970 06:58:08.300
BL,IN_5_0:IN_5_3-x,01-01-1970 00:37:56.800,01-01-1970 00:38:34.500
BL,IN_5_0:IN_5_3-x,01-01-1970 05:22:20.800,01-01-1970 01:27:51.300
BL,IN_5_0:IN_5_3-x,01-01-1970 03:03:30.600,01-01-1970 10:36:04.700
BL,IN_5_0:IN_5_3-x,01-01-1970 06:56:53.700,01-01-1970 06:57:30.200
BL,IN_5_0:IN_5_3-x,01-01-1970 05:11:47.000,01-01-1970 05:12:26.000
BL,IN_5_0:IN_5_3-x,01-01-1970 01:17:18.100,01-01-1970 01:18:55.500
BL,IN_5_0:IN_5_3-x,01-01-1970 03:02:02.100,01-01-1970 03:02:38.500
BL,IN_5_0:IN_5_3-x,01-01-1970 04:41:35.400,01-01-1970 11:32:18.500
BL,IN_5_0:IN_5_3-x,01-01-1970 01:17:54.400,01-01-1970 01:18:57.000
BL,IN_5_0:IN_5_3-x,01-01-1970 06:19:27.400,01-01-1970 06:20:03.400
BL,IN_5_0:IN_5_3-x,01-01-1970 09:24:24.200,01-01-1970 11:32:42.800
BL,IN_5_0:IN_5_3-x,01-01-1970 09:32:41.900,01-01-1970 01:36:56.900
BL,IN_5_0:IN_5_3-x,01-01-1970 12:00:30.200,01-01-1970 06:09:52.000
BL,IN_5_0:IN_5_3-x,01-01-1970 09:54:02.100,01-01-1970 09:54:36.800
BL,IN_5_0:IN_5_3-x,01-01-1970 12:11:05.800,01-01-1970 05:11:26.500
BL,IN_5_0:IN_5_3-x,01-01-1970 08:34:24.000,01-01-1970 08:34:59.200
BL,IN_5_0:IN_5_3-x,01-01-1970 03:31:19.300,01-01-1970 06:57:02.800
BL,IN_5_0:IN_5_3-x,01-01-1970 03:53:25.400,01-01-1970 10:13:41.800
BL,IN_5_0:IN_5_3-x,01-01-1970 00:18:25.800,01-01-1970 00:19:03.700
BL,IN_5_0:IN_5_3-x,01-01-1970 12:11:54.500,01-01-1970 12:12:34.300
BL,IN_5_0:IN_5_3-x,01-01-1970 11:50:39.900,01-01-1970 11:51:20.700
BL,IN_5_0:IN_5_3-x,01-01-1970 08:35:00.300,01-01-1970 08:35:35.300
BL,IN_5_0:IN_5_3-x,01-01-1970 02:04:45.900,01-01-1970 02:05:20.800
BL,IN_5_0:IN_5_3-x,01-01-1970 03:14:13.100,01-01-1970 03:16:04.700
BL,IN_5_0:IN_5_3-x,01-01-1970 01:26:09.700,01-01-1970 01:37:22.200
BL,IN_5_0:IN_5_3-x,01-01-1970 05:30:41.800,01-01-1970 05:31:41.800
BL,IN_5_0:IN_5_3-x,01-01-1970 01:54:09.400,01-01-1970 06:19:26.900
BL,IN_5_0:IN_5_3-x,01-01-1970 06:29:52.000,01-01-1970 06:30:27.600
BL,IN_5_0:IN_5_3-x,01-01-1970 04:40:18.500,01-01-1970 00:57:48.500
BL,IN_5_0:IN_5_3-x,01-01-1970 04:51:27.300,01-01-1970 09:23:35.300
BL,IN_5_0:IN_5_3-x,01-01-1970 03:12:11.400,01-01-1970 09:43:08.600
BL,IN_5_0:IN_5_3-x,01-01-1970 09:31:34.400,01-01-1970 09:32:16.200
BL,IN_5_0:IN_5_3-x,01-01-1970 08:15:20.300,01-01-1970 01:19:02.000
